hero_id,InitialStrength,Strengthgain,InitialIntelligence,Intelligencegain,InitialAgility,Agilitygain,avg_hero_damage,avg_tower_damage,avg_hero_healing,avg_assists,avg_deaths,avg_GMP,avg_last_hits,avg_gold_difference,avg_duration,avg_win_rate_percent
92,24,3.2,11,1.3,22,2.5,21836.8374,4673.373984,151.4715447,12.90243902,8.991869919,426.5284553,136.7317073,426.5284553,2548.227642,0.58
93,21,1.9,16,1.7,21,1.5,22258.97732,2477.758034,12.61310649,11.11909263,9.06931317,449.2564587,167.6792691,449.2564587,2535.216761,0.51
94,15,1.3,19,2.1,22,3.4,26004.39602,3567.140673,7.048929664,11.65749235,7.116207951,506.6681957,290.6146789,506.6681957,2608.342508,0.48
95,21,2.5,13,1,21,2.5,20808.87531,4163.587612,211.6316218,11.44987775,9.558272209,460.9119804,198.5501222,460.9119804,2492.9837,0.49
96,27,4,15,1.6,15,1,23005.03708,2908.453964,31.2084399,17.70716113,8.782608696,412.5204604,160.8056266,412.5204604,2555.205882,0.56
97,23,3.2,19,1.7,15,2.5,17442.04333,1164.206667,146.01,13.66666667,8.883333333,392.1466667,156.89,392.1466667,2608.616667,0.46
98,21,2.1,16,1.3,21,2.4,23613.82796,743.3844086,43.49193548,12.44892473,9.344086022,400.561828,144.7983871,400.561828,2524.612903,0.45
99,22,2.2,17,1.8,14,2.8,33283.79718,1695.488898,23.40093937,15.43680615,9.325362938,423.8774552,164.4795047,423.8774552,2647.969684,0.51
100,23,3,23,2.1,18,1.7,18375.9949,726.6836735,294.3214286,15.16326531,10.20663265,381.0102041,90.97193878,381.0102041,2569.954082,0.43
101,21,2,13,0.8,25,3.6,26370.59721,519.9892589,75.81847476,13.13319012,10.48979592,348.6530612,64.20837809,348.6530612,2613.422127,0.51
102,23,2.6,23,1.5,21,2,22869.12044,1885.715328,2385.773723,16.06569343,8.186131387,388.7591241,133.2846715,388.7591241,2597.485401,0.58
103,24,2.6,14,1.8,23,1.6,20898.71357,769.1859296,212.5778894,17.48241206,9.035175879,345.2914573,99.91959799,345.2914573,2705.020101,0.48
104,26,2.9,18,1.7,20,2.2,22857.93008,2863.928377,585.1923602,10.65620737,8.80627558,433.244884,175.6613233,433.244884,2562.909618,0.47
105,20,2.4,22,1.8,20,1.8,28550.68383,460.7410587,23.18311874,9.585121602,9.977110157,393.8726753,137.9828326,393.8726753,2790.781116,0.48
106,21,3.8,17,1.5,18,2.1,28258.49798,1458.422402,41.67206478,12.52226721,8.296896086,486.6855601,223.5910931,486.6855601,2584.186235,0.47
107,16,1.7,19,1.6,22,4.2,11204.46067,370.4719101,531.2247191,13.70786517,10.03370787,297.6853933,53.14606742,297.6853933,2420.977528,0.48
108,19,3.2,18,1.8,12,1.3,21792.02459,1795.114754,1147.172131,15.40983607,8.841530055,382.1885246,142.420765,382.1885246,2549.169399,0.47
109,20,2.4,21,3.5,15,1.7,21846.66427,5116.014363,36.02513465,9.57989228,8.849192101,491.956912,243.1310592,491.956912,2506.041293,0.48
110,19,2.5,22,2.9,14,1.3,21919.15161,612.3048387,2639.559677,17.93387097,8.770967742,388.8080645,92.39354839,388.8080645,2492.909677,0.55
111,26,2.6,26,3.1,16,1.9,10690.19149,389.751773,6185.12766,16.28368794,10.23404255,301.3546099,38.56737589,301.3546099,2529.609929,0.37
112,25,3,24,2.6,15,1.8,12694.1175,574.3075,4047.5875,14.9475,8.995,356.505,79.39,356.505,2584.16,0.45
113,25,2.9,12,1.3,17,2.3,29662.10037,2984.669145,34.35315985,11.23791822,8.278810409,549.0743494,222.8104089,549.0743494,2612.345725,0.43
114,19,2.8,20,1.8,22,3.2,25629.19792,2137.261973,19.30063474,11.14541258,9.684939411,440.7149452,168.0484709,440.7149452,2527.714368,0.47
119,17,2.5,18,2.8,16,1.9,14216.98011,686.7197107,451.6455696,15.19891501,10.64918626,327.9421338,62.33453888,327.9421338,2551.783002,0.45
120,20,2,18,3,18,1.6,21271.17028,1163.578947,66.27863777,13.76160991,9.232198142,431.9721362,188.8513932,431.9721362,2604.702786,0.47
121,21,2.4,18,1.9,23,3.3,18238.72249,608.2440191,286.7523923,16.3277512,10.33492823,384.7452153,97.20813397,384.7452153,2569.313397,0.45
